Route,Year,Aou,SpeciesTotal
1,1994,7550,4
1,1994,7610,14
1,1994,7660,10
1,1995,1940,1
1,1995,2010,1
1,1995,2730,4
1,1995,2890,12
1,1995,3160,16
1,1995,3370,1
1,1995,3390,5
1,1995,3600,4
1,1995,3870,4
1,1995,3940,2
1,1995,4050,1
1,1995,4060,3
1,1995,4090,15
1,1995,4160,1
1,1995,4230,20
1,1995,4280,2
1,1995,4440,5
1,1995,4520,1
1,1995,4560,4
1,1995,4610,10
1,1995,4650,1
1,1995,4770,26
1,1995,4880,20
1,1995,4900,5
1,1995,4930,2
1,1995,4950,19
1,1995,4980,5
1,1995,5010,6
1,1995,5060,2
1,1995,5070,1
1,1995,5110,6
1,1995,5290,4
1,1995,5600,4
1,1995,5630,1
1,1995,5870,10
1,1995,5930,52
1,1995,5970,3
1,1995,5980,38
1,1995,6010,1
1,1995,6100,9
1,1995,6110,6
1,1995,6130,19
1,1995,6220,1
1,1995,6240,7
1,1995,6280,2
1,1995,6310,25
1,1995,6360,4
1,1995,6630,4
1,1995,6710,33
1,1995,6730,2
1,1995,6770,6
1,1995,6810,31
1,1995,6830,27
1,1995,6840,4
1,1995,6882,3
1,1995,7030,16
1,1995,7040,1
1,1995,7050,11
1,1995,7180,24
1,1995,7290,8
1,1995,7310,12
1,1995,7360,17
1,1995,7510,24
1,1995,7550,6
1,1995,7610,6
1,1995,7660,17
1,1996,1440,2
1,1996,1960,5
1,1996,2000,1
1,1996,2001,15
1,1996,2730,1
1,1996,2890,5
1,1996,3160,9
1,1996,3370,3
1,1996,3870,5
1,1996,3940,1
1,1996,4060,2
1,1996,4090,6
1,1996,4120,4
1,1996,4160,2
1,1996,4200,1
1,1996,4230,17
1,1996,4280,1
1,1996,4440,4
1,1996,4520,4
1,1996,4560,4
1,1996,4610,10
1,1996,4770,29
1,1996,4880,17
1,1996,4900,1
1,1996,4930,4
1,1996,4950,8
1,1996,4980,7
1,1996,5010,5
1,1996,5060,6
1,1996,5070,2
1,1996,5110,10
1,1996,5290,2
1,1996,5600,7
1,1996,5630,2
1,1996,5750,1
1,1996,5870,16
1,1996,5930,42
1,1996,5970,2
1,1996,5980,35
1,1996,6010,1
1,1996,6040,1
1,1996,6080,2
1,1996,6100,7
1,1996,6110,10
1,1996,6130,11
1,1996,6170,4
1,1996,6240,7
1,1996,6280,1
1,1996,6310,24
1,1996,6360,1
1,1996,6630,2
1,1996,6710,22
1,1996,6730,5
1,1996,6770,8
1,1996,6810,27
1,1996,6830,26
1,1996,6840,6
1,1996,7030,23
1,1996,7040,1
1,1996,7050,15
1,1996,7180,18
1,1996,7270,2
1,1996,7290,6
1,1996,7310,12
1,1996,7360,13
1,1996,7510,21
1,1996,7550,6
1,1996,7610,21
1,1996,7660,10
1,1997,1440,1
1,1997,1940,1
1,1997,2001,1
1,1997,2010,1
1,1997,2730,1
1,1997,2890,12
1,1997,3160,6
1,1997,3250,2
1,1997,3370,4
1,1997,3430,2
1,1997,3870,13
1,1997,3940,4
1,1997,4050,1
1,1997,4060,2
1,1997,4090,4
1,1997,4120,6
1,1997,4160,1
1,1997,4230,10
1,1997,4280,1
1,1997,4440,3
1,1997,4520,7
1,1997,4560,3
1,1997,4610,5
1,1997,4650,2
1,1997,4770,25
1,1997,4880,23
1,1997,4900,8
1,1997,4930,1
1,1997,4950,1
1,1997,4980,12
1,1997,5010,4
1,1997,5060,5
1,1997,5600,7
1,1997,5870,11
1,1997,5930,36
1,1997,5970,1
1,1997,5980,36
1,1997,6010,2
1,1997,6080,1
1,1997,6100,4
1,1997,6110,14
1,1997,6130,4
1,1997,6170,1
1,1997,6220,1
1,1997,6240,4
1,1997,6280,5
1,1997,6310,29
1,1997,6360,1
1,1997,6630,2
1,1997,6710,24
1,1997,6730,5
1,1997,6770,8
1,1997,6810,27
1,1997,6830,40
1,1997,6840,10
1,1997,6882,3
1,1997,7030,20
1,1997,7040,1
1,1997,7050,9
1,1997,7180,13
1,1997,7290,6
1,1997,7310,12
1,1997,7360,24
1,1997,7510,23
1,1997,7550,4
1,1997,7610,12
1,1997,7660,19
1,1998,1440,2
1,1998,2010,1
1,1998,2890,11
1,1998,3160,9
1,1998,3250,6
1,1998,3260,2
1,1998,3370,2
1,1998,3390,1
1,1998,3870,5
1,1998,3940,1
1,1998,4050,1
1,1998,4090,8
1,1998,4120,5
1,1998,4160,1
1,1998,4230,13
1,1998,4280,1
1,1998,4440,3
1,1998,4520,8
1,1998,4560,3
1,1998,4610,5
1,1998,4770,39
1,1998,4880,10
1,1998,4900,2
1,1998,4930,4
1,1998,4950,15
1,1998,4980,6
1,1998,5060,5
1,1998,5070,2
1,1998,5110,3
1,1998,5600,2
1,1998,5870,16
1,1998,5930,41
1,1998,5980,37
1,1998,6040,1
1,1998,6100,9
1,1998,6110,21
1,1998,6130,19
1,1998,6240,2
1,1998,6280,4
1,1998,6310,20
1,1998,6360,3
1,1998,6710,35
1,1998,6730,1
1,1998,6760,1
1,1998,6770,3
1,1998,6810,23
1,1998,6830,44
1,1998,6840,4
1,1998,7030,31
1,1998,7050,6
1,1998,7180,23
1,1998,7270,2
1,1998,7290,1
1,1998,7310,16
1,1998,7360,10
1,1998,7510,15
1,1998,7550,1
1,1998,7610,15
1,1998,7660,8
1,1999,2001,3
1,1999,2010,1
1,1999,2730,2
1,1999,2890,8
1,1999,3160,14
1,1999,3250,3
1,1999,3370,1
1,1999,3390,1
1,1999,3870,9
1,1999,3940,5
1,1999,4050,1
1,1999,4060,1
1,1999,4090,13
1,1999,4120,2
1,1999,4160,2
1,1999,4230,15
1,1999,4280,2
1,1999,4440,9
1,1999,4520,3
1,1999,4560,6
1,1999,4610,8
1,1999,4650,4
1,1999,4770,34
1,1999,4880,14
1,1999,4900,4
1,1999,4930,5
1,1999,4950,9
1,1999,4980,8
1,1999,5010,1
1,1999,5060,2
1,1999,5070,1
1,1999,5110,8
1,1999,5600,5
1,1999,5870,16
1,1999,5930,91
1,1999,5980,45
1,1999,6080,1
1,1999,6100,3
1,1999,6110,19
1,1999,6170,1
1,1999,6240,6
1,1999,6280,6
1,1999,6310,28
1,1999,6360,7
1,1999,6630,2
1,1999,6710,29
1,1999,6730,8
1,1999,6770,13
1,1999,6810,32
1,1999,6830,55
1,1999,6840,4
1,1999,7030,23
1,1999,7040,3
1,1999,7050,7
1,1999,7180,12
1,1999,7290,1
1,1999,7310,7
1,1999,7360,8
1,1999,7510,19
1,1999,7550,9
1,1999,7610,3
1,1999,7660,10
1,2000,1960,1
1,2000,2000,1
1,2000,2010,2
1,2000,2890,11
1,2000,3160,20
1,2000,3260,1
1,2000,3370,3
1,2000,3390,1
1,2000,3430,1
1,2000,3870,7
1,2000,3900,1
1,2000,3940,3
1,2000,4060,1
1,2000,4090,15
1,2000,4120,3
1,2000,4160,2
1,2000,4230,11
1,2000,4440,2
1,2000,4520,3
1,2000,4560,7
1,2000,4610,4
1,2000,4770,22
1,2000,4880,16
1,2000,4900,8
1,2000,4930,7
1,2000,4950,7
1,2000,4980,4
1,2000,5010,3
1,2000,5060,6
1,2000,5070,1
1,2000,5600,5
1,2000,5870,16
1,2000,5930,49
1,2000,5970,3
1,2000,5980,39
1,2000,6080,1
1,2000,6100,6
1,2000,6110,4
1,2000,6130,9
1,2000,6170,2
1,2000,6240,2
1,2000,6280,2
1,2000,6310,27
1,2000,6360,2
1,2000,6630,1
1,2000,6710,34
1,2000,6730,1
1,2000,6770,9
1,2000,6810,26
1,2000,6830,35
1,2000,6840,3
1,2000,6882,9
1,2000,7030,33
1,2000,7050,6
1,2000,7180,22
1,2000,7270,1
1,2000,7290,1
1,2000,7310,10
1,2000,7360,4
1,2000,7510,8
1,2000,7550,2
1,2000,7610,4
1,2000,7660,25
1,2001,1960,1
1,2001,1970,2
1,2001,2010,2
1,2001,2730,4
1,2001,2890,7
1,2001,3160,26
1,2001,3250,1
1,2001,3870,11
1,2001,3900,1
1,2001,3930,2
1,2001,3940,10
1,2001,4050,2
1,2001,4060,1
1,2001,4090,20
1,2001,4120,3
1,2001,4160,2
1,2001,4230,4
1,2001,4280,3
1,2001,4440,6
1,2001,4520,5
1,2001,4560,9
1,2001,4610,2
1,2001,4770,32
1,2001,4880,26
1,2001,4900,1
1,2001,4930,24
1,2001,4950,7
1,2001,4980,4
1,2001,5010,4
1,2001,5060,6
1,2001,5070,2
1,2001,5110,15
1,2001,5600,7
1,2001,5870,12
1,2001,5930,72
1,2001,5970,1
1,2001,5980,41
1,2001,6080,2
1,2001,6100,3
1,2001,6110,7
1,2001,6130,6
1,2001,6240,4
1,2001,6280,2
1,2001,6310,25
1,2001,6360,2
1,2001,6710,22
1,2001,6730,2
1,2001,6760,1
1,2001,6770,10
1,2001,6810,9
1,2001,6830,50
1,2001,6840,4
1,2001,6882,4
1,2001,7030,29
1,2001,7040,2
1,2001,7050,9
1,2001,7180,26
1,2001,7210,1
1,2001,7290,2
1,2001,7310,16
1,2001,7360,14
1,2001,7510,22
1,2001,7550,6
1,2001,7610,6
1,2001,7660,8
1,2002,2010,1
1,2002,2890,6
1,2002,3160,18
1,2002,3250,1
1,2002,3370,2
1,2002,3390,1
1,2002,3870,4
1,2002,3940,9
1,2002,4050,1
1,2002,4090,12
1,2002,4120,7
1,2002,4160,2
1,2002,4230,8
1,2002,4280,1
1,2002,4440,2
1,2002,4520,3
1,2002,4560,5
1,2002,4610,3
1,2002,4650,1
1,2002,4770,9
1,2002,4880,30
1,2002,4900,2
1,2002,4930,4
1,2002,4950,7
1,2002,4980,6
1,2002,5010,3
1,2002,5060,7
1,2002,5070,2
1,2002,5110,14
1,2002,5600,3
1,2002,5630,2
1,2002,5870,12
1,2002,5930,61
1,2002,5970,3
1,2002,5980,20
1,2002,6040,2
1,2002,6080,1
1,2002,6100,6
1,2002,6110,1
1,2002,6130,15
1,2002,6220,1
1,2002,6240,3
1,2002,6280,5
1,2002,6310,25
1,2002,6710,25
1,2002,6730,3
1,2002,6770,8
1,2002,6810,14
1,2002,6830,36
1,2002,6840,2
1,2002,6882,9
1,2002,7030,36
1,2002,7040,2
1,2002,7050,13
1,2002,7180,20
1,2002,7270,2
1,2002,7290,4
1,2002,7310,15
1,2002,7360,15
1,2002,7510,19
1,2002,7550,2
1,2002,7610,2
1,2002,7660,11
1,2003,2890,4
1,2003,3131,2
1,2003,3160,13
1,2003,3250,2
1,2003,3370,1
1,2003,3390,2
1,2003,3430,1
1,2003,3870,7
1,2003,3940,8
1,2003,4050,6
1,2003,4060,3
1,2003,4090,12
1,2003,4120,4
1,2003,4160,2
1,2003,4230,10
1,2003,4280,2
1,2003,4440,2
1,2003,4520,4
1,2003,4560,7
1,2003,4610,2
1,2003,4650,1
1,2003,4770,18
1,2003,4880,18
1,2003,4930,3
1,2003,4950,2
1,2003,5010,4
1,2003,5060,6
1,2003,5070,1
1,2003,5110,7
1,2003,5600,3
1,2003,5870,8
1,2003,5930,45
1,2003,5970,2
1,2003,5980,22
1,2003,6040,1
1,2003,6100,8
1,2003,6110,7
1,2003,6130,7
1,2003,6240,8
1,2003,6280,4
1,2003,6310,25
1,2003,6360,4
1,2003,6630,1
1,2003,6710,14
1,2003,6730,4
1,2003,6770,12
1,2003,6810,18
1,2003,6830,31
1,2003,6840,4
1,2003,6882,3
1,2003,7030,26
1,2003,7050,4
1,2003,7180,23
1,2003,7210,2
1,2003,7270,1
1,2003,7290,4
1,2003,7310,18
1,2003,7360,10
1,2003,7510,10
1,2003,7550,2
1,2003,7610,3
1,2003,7660,8
1,2003,22860,1
1,2004,1440,2
1,2004,2010,2
1,2004,2730,2
1,2004,2890,4
1,2004,3160,10
1,2004,3370,1
1,2004,3390,2
1,2004,3870,4
1,2004,3940,5
1,2004,4050,1
1,2004,4060,1
1,2004,4090,12
1,2004,4120,1
1,2004,4160,1
1,2004,4230,2
1,2004,4280,1
1,2004,4440,4
1,2004,4520,5
1,2004,4560,3
1,2004,4650,1
1,2004,4770,20
1,2004,4880,22
1,2004,4930,4
1,2004,4950,2
1,2004,4980,5
1,2004,5060,4
1,2004,5070,1
1,2004,5110,3
1,2004,5600,3
1,2004,5870,17
1,2004,5930,66
1,2004,5970,3
1,2004,5980,26
1,2004,6100,6
1,2004,6110,6
1,2004,6130,10
1,2004,6240,6
1,2004,6280,1
1,2004,6310,19
1,2004,6360,1
1,2004,6630,5
1,2004,6710,10
1,2004,6730,1
1,2004,6770,10
1,2004,6810,19
1,2004,6830,40
1,2004,6840,4
1,2004,6882,2
1,2004,7030,24
1,2004,7040,1
1,2004,7050,14
1,2004,7180,22
1,2004,7290,1
1,2004,7310,18
1,2004,7360,5
1,2004,7510,8
1,2004,7550,5
1,2004,7610,5
1,2004,7660,2
1,2004,22860,1
1,2005,1440,2
1,2005,2010,2
1,2005,2890,3
1,2005,3160,16
1,2005,3370,1
1,2005,3390,1
1,2005,3870,5
1,2005,3940,2
1,2005,4050,2
1,2005,4060,2
1,2005,4090,9
1,2005,4120,4
1,2005,4230,3
1,2005,4280,1
1,2005,4440,2
1,2005,4520,2
1,2005,4560,4
1,2005,4610,1
1,2005,4770,14
1,2005,4880,19
1,2005,4900,1
1,2005,4930,2
1,2005,4950,5
1,2005,4980,6
1,2005,5010,3
1,2005,5060,4
1,2005,5110,5
1,2005,5870,11
1,2005,5930,68
1,2005,5970,6
1,2005,5980,30
1,2005,6040,2
1,2005,6100,1
1,2005,6110,8
1,2005,6130,9
1,2005,6240,3
1,2005,6280,8
1,2005,6310,21
1,2005,6360,1
1,2005,6380,2
1,2005,6710,19
1,2005,6730,3
1,2005,6770,8
1,2005,6810,11
1,2005,6830,24
1,2005,6840,7
1,2005,6882,2
1,2005,7030,29
1,2005,7040,1
1,2005,7050,9
1,2005,7180,36
1,2005,7210,1
1,2005,7310,14
1,2005,7360,8
1,2005,7510,7
1,2005,7550,5
1,2005,7610,5
1,2005,7660,8
1,2006,1440,2
1,2006,2890,2
1,2006,3160,15
1,2006,3250,1
1,2006,3370,1
1,2006,3390,2
1,2006,3430,1
1,2006,3870,4
1,2006,3930,1
1,2006,3940,5
1,2006,4060,2
1,2006,4090,15
1,2006,4120,5
1,2006,4160,1
1,2006,4230,2
1,2006,4280,1
1,2006,4440,4
1,2006,4520,1
1,2006,4560,2
1,2006,4650,1
1,2006,4770,17
1,2006,4880,21
1,2006,4930,3
1,2006,4950,6
1,2006,4980,1
1,2006,5010,3
1,2006,5060,5
1,2006,5070,1
1,2006,5110,3
1,2006,5600,1
1,2006,5870,12
1,2006,5930,53
1,2006,5970,2
1,2006,5980,19
1,2006,6040,3
1,2006,6100,5
1,2006,6110,5
1,2006,6130,17
1,2006,6240,5
1,2006,6280,4
1,2006,6310,34
1,2006,6360,2
1,2006,6380,1
1,2006,6710,15
1,2006,6730,3
1,2006,6770,6
1,2006,6810,19
1,2006,6830,30
1,2006,6840,5
1,2006,6882,1
1,2006,7030,27
1,2006,7050,14
1,2006,7180,14
1,2006,7290,1
1,2006,7310,20
1,2006,7360,6
1,2006,7510,10
1,2006,7550,7
1,2006,7610,4
1,2006,7660,6
1,2007,1940,1
1,2007,2730,1
1,2007,2890,1
1,2007,3160,21
1,2007,3390,1
1,2007,3430,1
1,2007,3680,1
1,2007,3850,1
1,2007,3870,10
1,2007,3940,8
1,2007,4050,1
1,2007,4060,2
1,2007,4090,14
1,2007,4160,1
1,2007,4230,3
1,2007,4280,1
1,2007,4440,4
1,2007,4520,6
1,2007,4560,3
1,2007,4610,4
1,2007,4650,4
1,2007,4770,14
1,2007,4880,21
1,2007,4900,4
1,2007,4930,3
1,2007,4950,6
1,2007,4980,4
1,2007,5010,1
1,2007,5060,5
1,2007,5070,1
1,2007,5110,2
1,2007,5600,3
1,2007,5870,6
1,2007,5930,47
1,2007,5970,5
1,2007,5980,23
1,2007,6040,2
1,2007,6100,7
1,2007,6110,3
1,2007,6130,14
1,2007,6240,3
1,2007,6280,7
1,2007,6310,30
1,2007,6380,2
1,2007,6710,8
1,2007,6730,5
1,2007,6770,11
1,2007,6810,17
1,2007,6830,34
1,2007,6840,7
1,2007,7030,20
1,2007,7050,6
1,2007,7180,18
1,2007,7270,1
1,2007,7290,4
1,2007,7310,8
1,2007,7360,3
1,2007,7510,7
1,2007,7550,6
1,2007,7610,4
1,2007,7660,13
1,2007,22860,1
1,2008,2890,2
1,2008,3160,15
1,2008,3250,8
1,2008,3260,5
1,2008,3320,1
1,2008,3390,1
1,2008,3870,7
1,2008,3940,6
1,2008,4060,1
1,2008,4090,11
1,2008,4120,2
1,2008,4160,3
1,2008,4230,4
1,2008,4440,3
1,2008,4520,5
1,2008,4560,7
1,2008,4610,2
1,2008,4650,2
1,2008,4770,16
1,2008,4880,28
1,2008,4900,1
1,2008,4930,3
1,2008,4950,11
1,2008,4980,4
1,2008,5010,3
1,2008,5060,7
1,2008,5070,2
1,2008,5110,9
1,2008,5600,3
1,2008,5870,10
1,2008,5930,71
1,2008,5970,4
1,2008,5980,24
1,2008,6010,2
1,2008,6100,5
1,2008,6110,9
1,2008,6130,5
1,2008,6170,1
1,2008,6240,2
1,2008,6280,7
1,2008,6310,27
1,2008,6360,2
1,2008,6380,2
1,2008,6630,1
1,2008,6710,24
1,2008,6730,6
1,2008,6770,16
1,2008,6810,15
1,2008,6830,40
1,2008,6840,6
1,2008,6882,3
1,2008,7030,34
1,2008,7050,10
1,2008,7180,20
1,2008,7290,6
1,2008,7310,16
1,2008,7360,6
1,2008,7510,17
1,2008,7550,11
1,2008,7610,3
1,2008,7660,5
1,2009,2001,1
1,2009,2010,1
1,2009,2730,1
1,2009,2890,1
1,2009,3100,1
1,2009,3160,21
1,2009,3290,1
1,2009,3390,4
1,2009,3870,4
1,2009,3900,2
1,2009,3940,5
1,2009,4050,3
1,2009,4060,2
1,2009,4090,16
1,2009,4120,5
1,2009,4160,1
1,2009,4230,3
1,2009,4280,1
1,2009,4440,5
1,2009,4520,2
1,2009,4560,4
1,2009,4610,3
1,2009,4650,1
1,2009,4770,15
1,2009,4880,21
1,2009,4900,6
1,2009,4930,2
1,2009,4950,7
1,2009,4980,1
1,2009,5010,1
1,2009,5060,8
1,2009,5070,3
1,2009,5110,1
1,2009,5190,3
1,2009,5600,6
1,2009,5870,7
1,2009,5930,63
1,2009,5970,4
1,2009,5980,15
1,2009,6010,2
1,2009,6040,2
1,2009,6100,8
1,2009,6110,6
1,2009,6130,8
1,2009,6170,3
1,2009,6240,2
1,2009,6280,5
1,2009,6310,25
1,2009,6360,4
1,2009,6380,4
1,2009,6480,2
1,2009,6630,4
1,2009,6710,24
1,2009,6730,5
1,2009,6770,10
1,2009,6810,15
1,2009,6830,30
1,2009,6840,5
1,2009,6882,1
1,2009,7030,29
1,2009,7040,1
1,2009,7050,14
1,2009,7180,16
1,2009,7290,1
1,2009,7310,23
1,2009,7360,8
1,2009,7510,9
1,2009,7550,8
1,2009,7610,4
1,2009,7660,4
1,2009,22860,5
1,2014,2010,2
1,2014,2730,3
1,2014,3160,30
1,2014,3250,2
1,2014,3260,8
1,2014,3290,2
1,2014,3370,2
1,2014,3870,10
1,2014,3940,4
1,2014,4050,2
1,2014,4060,1
1,2014,4090,8
1,2014,4120,2
1,2014,4230,3
1,2014,4440,9
1,2014,4520,7
1,2014,4610,10
1,2014,4650,1
1,2014,4770,27
1,2014,4880,46
1,2014,4900,1
1,2014,4930,2
1,2014,4950,7
1,2014,4980,1
1,2014,5060,38
1,2014,5110,1
1,2014,5190,1
1,2014,5600,3
1,2014,5870,9
1,2014,5930,65
1,2014,5970,8
1,2014,5980,39
1,2014,6010,1
1,2014,6100,8
1,2014,6110,16
1,2014,6120,7
1,2014,6130,9
1,2014,6240,25
1,2014,6280,1
1,2014,6310,27
1,2014,6360,1
1,2014,6480,1
1,2014,6710,21
1,2014,6760,1
1,2014,6770,2
1,2014,6810,8
1,2014,6830,47
1,2014,6840,12
1,2014,6882,7
1,2014,7030,36
1,2014,7050,4
1,2014,7180,51
1,2014,7290,6
1,2014,7310,34
1,2014,7360,7
1,2014,7510,25
1,2014,7550,6
1,2014,7610,6
1,2014,7660,5
2,1967,2030,1
2,1967,2730,16
2,1967,2890,42
2,1967,3160,257
2,1967,3260,46
2,1967,3390,1
2,1967,3600,1
2,1967,3870,7
2,1967,3940,1
2,1967,4060,18
2,1967,4090,4
2,1967,4120,3
2,1967,4160,1
2,1967,4440,9
2,1967,4610,1
2,1967,4770,6
2,1967,4880,13
2,1967,4930,13
2,1967,4950,28
2,1967,4980,107
2,1967,5010,58
2,1967,5060,22
2,1967,5070,2
2,1967,5110,110
2,1967,5520,4
2,1967,5930,30
2,1967,5980,11
2,1967,6010,14
2,1967,6040,32
2,1967,6100,2
2,1967,6110,14
2,1967,6220,13
2,1967,6240,1
2,1967,6310,2
2,1967,6330,2
2,1967,6480,1
2,1967,6810,19
2,1967,6830,14
2,1967,6882,502
2,1967,7030,66
2,1967,7050,10
2,1967,7180,5
2,1967,7310,2
2,1967,7360,4
2,1967,7510,3
2,1967,7550,5
2,1967,7610,2
2,1967,7660,2
2,1968,1440,2
2,1968,2010,2
2,1968,2730,16
2,1968,2890,27
2,1968,3160,186
2,1968,3290,3
2,1968,3870,22
2,1968,3940,5
2,1968,4050,1
2,1968,4060,15
2,1968,4090,2
2,1968,4230,2
2,1968,4280,4
2,1968,4440,6
2,1968,4520,7
2,1968,4610,2
2,1968,4770,7
2,1968,4880,2
2,1968,4900,1
2,1968,4930,27
2,1968,4950,7
2,1968,4980,281
2,1968,5010,64
2,1968,5060,26
2,1968,5070,2
2,1968,5110,168
2,1968,5930,35
2,1968,5980,3
2,1968,6010,22
2,1968,6040,26
2,1968,6110,11
2,1968,6220,11
2,1968,6240,6
2,1968,6310,3
2,1968,6370,2
2,1968,6810,12
2,1968,6830,19
2,1968,6882,139
2,1968,7030,81
2,1968,7040,1
2,1968,7050,13
2,1968,7180,2
2,1968,7310,1
2,1968,7360,6
2,1968,7550,2
2,1968,7610,1
2,1968,7660,11
2,1969,1440,2
2,1969,2000,1
2,1969,2730,13
2,1969,2890,45
2,1969,3160,98
2,1969,3870,16
2,1969,3900,1
2,1969,3940,1
2,1969,4050,1
2,1969,4060,5
2,1969,4090,6
2,1969,4120,1
2,1969,4230,1
2,1969,4280,2
2,1969,4440,6
2,1969,4520,1
2,1969,4770,4
2,1969,4880,2
2,1969,4930,4
2,1969,4950,27
2,1969,4980,216
2,1969,5010,53
2,1969,5060,25
2,1969,5070,5
2,1969,5110,177
2,1969,5930,43
2,1969,5980,5
2,1969,6010,21
2,1969,6040,16
2,1969,6110,22
2,1969,6170,1
2,1969,6220,8
2,1969,6310,2
2,1969,6370,2
2,1969,6810,19
2,1969,6830,23
2,1969,6882,76
2,1969,7030,63
2,1969,7040,3
2,1969,7050,11
2,1969,7180,7
2,1969,7310,1
2,1969,7360,1
2,1969,7550,2
2,1969,7610,1
2,1969,7660,5
2,1970,2000,36
2,1970,2010,1
2,1970,2730,4
2,1970,2890,36
2,1970,3131,2
2,1970,3160,102
2,1970,3600,1
2,1970,3870,20
2,1970,4050,1
2,1970,4060,4
2,1970,4090,5
2,1970,4440,7
2,1970,4770,2
2,1970,4930,40
2,1970,4950,15
2,1970,4980,224
2,1970,5010,74
2,1970,5060,29
2,1970,5070,4
2,1970,5110,307
2,1970,5630,1
2,1970,5930,63
2,1970,5980,5
2,1970,6010,28
2,1970,6040,15
2,1970,6110,22
2,1970,6130,1
2,1970,6220,2
2,1970,6310,1
2,1970,6810,6
2,1970,6830,12
2,1970,6882,112
2,1970,7030,73
2,1970,7050,7
2,1970,7180,4
2,1970,7360,1
2,1970,7550,7
2,1970,7610,1
2,1970,7660,1
2,1971,2000,3
2,1971,2730,6
2,1971,2890,53
2,1971,3160,128
2,1971,3750,1
2,1971,3870,19
2,1971,4050,1
2,1971,4060,6
2,1971,4090,7
2,1971,4280,1
2,1971,4440,3
2,1971,4770,1
2,1971,4880,1
2,1971,4930,13
2,1971,4950,6
2,1971,4980,204
2,1971,5010,88
2,1971,5060,29
2,1971,5070,1
2,1971,5110,145
2,1971,5630,5
2,1971,5930,46
2,1971,5970,2
2,1971,5980,6
2,1971,6010,12
2,1971,6040,16
2,1971,6110,18
2,1971,6130,2
2,1971,6220,2
2,1971,6310,2
2,1971,6730,1
2,1971,6810,11
2,1971,6830,13
2,1971,6882,77
2,1971,7030,79
2,1971,7050,4
2,1971,7180,7
2,1971,7360,1
2,1971,7550,2
2,1971,7610,1
2,1971,7660,3
2,1972,2000,1
2,1972,2001,4
2,1972,2030,2
2,1972,2730,9
2,1972,2890,61
2,1972,3160,199
2,1972,3370,1
2,1972,3870,27
2,1972,4050,1
2,1972,4060,4
2,1972,4090,4
2,1972,4440,6
2,1972,4520,1
2,1972,4650,1
2,1972,4770,8
2,1972,4880,2
2,1972,4930,11
2,1972,4950,1
2,1972,4980,541
2,1972,5010,104
2,1972,5060,24
2,1972,5070,4
2,1972,5110,120
2,1972,5630,1
2,1972,5870,1
2,1972,5930,41
2,1972,5980,13
2,1972,6010,9
2,1972,6040,19
2,1972,6110,20
2,1972,6130,1
2,1972,6220,4
2,1972,6240,1
2,1972,6810,16
2,1972,6830,14
2,1972,6882,134
2,1972,7030,76
2,1972,7050,17
2,1972,7180,5
2,1972,7310,2
2,1972,7550,1
2,1972,7610,4
2,1972,7660,1
2,1973,2010,1
2,1973,2030,3
2,1973,2730,11
2,1973,2890,52
2,1973,3131,3
2,1973,3160,173
2,1973,3870,36
2,1973,4050,1
2,1973,4090,7
2,1973,4120,1
2,1973,4200,1
2,1973,4280,2
2,1973,4440,10
2,1973,4520,2
2,1973,4770,18
2,1973,4930,24
2,1973,4950,9
2,1973,4980,490
2,1973,5010,116
2,1973,5060,10
2,1973,5110,284
2,1973,5630,2
2,1973,5930,65
2,1973,5980,10
2,1973,6010,12
2,1973,6040,27
2,1973,6110,9
2,1973,6130,2
2,1973,6220,3
2,1973,6310,1
2,1973,6810,12
2,1973,6830,6
2,1973,6882,80
2,1973,7030,78
2,1973,7050,2
2,1973,7180,1
2,1973,7550,1
2,1973,7660,2
2,1974,1440,2
2,1974,1940,1
2,1974,2000,6
2,1974,2010,1
2,1974,2030,6
2,1974,2730,8
2,1974,2890,52
2,1974,3160,141
2,1974,3870,16
2,1974,3940,1
2,1974,4050,2
2,1974,4090,2
2,1974,4120,1
2,1974,4440,3
2,1974,4770,2
2,1974,4930,31
2,1974,4950,5
2,1974,4980,521
2,1974,5010,97
2,1974,5060,2
2,1974,5070,1
2,1974,5110,223
2,1974,5600,3
2,1974,5870,2
2,1974,5930,46
2,1974,5980,6
2,1974,6010,12
2,1974,6040,22
2,1974,6110,2
2,1974,6130,1
2,1974,6170,2
2,1974,6220,1
2,1974,6810,10
2,1974,6830,3
2,1974,6882,102
2,1974,7030,70
2,1974,7050,6
2,1974,7180,10
2,1974,7660,2
2,1975,1440,3
2,1975,1960,1
2,1975,2001,60
2,1975,2030,8
2,1975,2730,11
2,1975,2890,34
2,1975,3160,77
2,1975,3250,1
2,1975,3370,1
2,1975,3870,19
2,1975,3900,1
2,1975,3940,1
2,1975,4090,3
2,1975,4160,2
2,1975,4280,2
2,1975,4430,1
2,1975,4440,6
2,1975,4520,1
2,1975,4770,5
2,1975,4930,15
2,1975,4950,10
2,1975,4980,337
2,1975,5010,76
2,1975,5060,10
2,1975,5070,1
2,1975,5110,270
2,1975,5630,1
2,1975,5930,40
2,1975,5980,14
2,1975,6010,3
2,1975,6040,7
2,1975,6110,6
2,1975,6130,2
2,1975,6170,3
2,1975,6220,10
2,1975,6330,1
2,1975,6810,7
2,1975,6830,11
2,1975,6882,42
2,1975,7030,54
2,1975,7050,1
2,1975,7180,3
2,1975,7550,1
2,1975,7610,1
2,1975,7660,4
2,1976,1440,2
